,ID,admin,age,sex,zone,gang,family,other,risk
2035,Southeast 2-20-252-1,1,26.0,1,20.0,,-2.945224908,,-0.121345549
2036,Southeast 2-20-290-1,1,21.0,1,20.0,,-2.103913176,,-0.426305205
2037,Hollenbeck 1-20-193-2,2,15.0,1,7.0,,-4.004841361,-3.2895446560000003,-2.323606213
2038,77th 3-20-270-2,1,16.0,1,3.0,,5.768345701,1.860185542,6.569727051
2039,77th 3-20-273-2,1,17.0,2,3.0,,-0.023557408999999998,5.8812402310000005,0.137679835
2040,Hollenbeck 3-20-208-2,1,13.0,1,9.0,4.285898611,-1.067507403,,3.9196648869999997
2041,77th 3-20-106-2,2,17.0,2,3.0,-1.967863586,-0.16545417,-0.146187598,-1.627354164
2042,77th 3-20-274-2,1,18.0,1,3.0,,0.980542861,-1.185302723,-2.850455686
2043,Pacific-18-132-1,1,18.0,1,16.0,-0.101647437,2.20446405,0.705648145,5.729233565
2044,Hollenbeck 2-20-192-2,1,16.0,2,8.0,-2.950995448,-5.429433426,,-1.588878419
2045,Hollenbeck 3-20-199-2,1,16.0,2,9.0,-4.080161572,-4.376621533,1.063532557,-2.9593299539999998
2046,Hollenbeck 1-20-213-2,1,17.0,1,7.0,,1.07458308,-2.686049404,-1.800046812
2047,BVCB-0-192-5,2,21.0,2,22.0,-1.458968012,-0.110755345,,-2.326896285
2048,Hollenbeck 1-20-104-3,1,16.0,1,7.0,,8.796792652,5.411542326,-2.8847901510000002
2049,Hollenbeck 1-20-106-3,1,19.0,1,7.0,2.630600654,,-1.615221232,2.075889637
2050,Rampart 1-12-604-1,1,14.0,2,17.0,,0.732127202,,-2.956039882
2051,Rampart 1-12-603-1,1,16.0,2,17.0,,1.554808119,,-2.956039882
2052,Hollenbeck 2-20-31-3,1,18.0,1,8.0,,-3.985691493,0.962934113,-2.323606213
2053,Hollenbeck 2-20-169-2,1,16.0,1,8.0,,-3.1264325360000003,2.3893089030000003,2.513973325
2054,Southwest 1-15-370-2,2,17.0,1,22.0,,0.634011305,,
2055,Southwest 1-15-301-2,4,27.0,2,22.0,2.613621446,2.310007667,,8.860726323
2056,Southwest 1-15-374-2,2,26.0,1,22.0,2.791803962,,,-1.909772288
2057,Hollenbeck 1-20-76-3,1,18.0,1,8.0,,-0.049508558,2.9112450460000003,2.103610967
2058,Hollenbeck 2-20-200-2,1,17.0,1,8.0,,-3.292162955,1.659717985,2.529934714
2059,77th 1-16-226-1,1,15.0,1,1.0,0.047305398,-1.388075823,5.630534755,-1.800046812
2060,Hollenbeck 2-20-199-2,1,15.0,1,8.0,,-1.6816042759999998,-1.304817897,2.186499312
2061,Southwest 1-15-391-2,1,18.0,1,22.0,,1.9638892490000002,,-3.4603478219999997
2062,Hollenbeck 2-20-202-2,1,18.0,1,8.0,,-2.976690174,1.971092714,1.127560401
2063,Hollenbeck 1-20-47-3,3,21.0,1,7.0,3.423565594,1.090642446,0.639492399,-0.5703651470000001
2064,Southeast 2-20-284-1,1,20.0,1,20.0,,,,-0.769740607
2065,Foothill-14-411-1,2,19.0,1,5.0,,0.739669362,,-4.329781489
2066,Devonshire-Topanga-11-105-2,2,22.0,2,4.0,,1.517680903,,-0.824177741
2067,Rampart 2-12-323-1,1,18.0,1,18.0,3.0094079189999996,0.761344682,1.6674196669999999,4.923255288
2068,Hollenbeck 3-20-240-2,1,17.0,1,9.0,-1.140370322,0.139991589,,-2.143482214
2069,Hollenbeck 2-20-183-2,2,18.0,1,8.0,1.880018165,-1.761099641,,-1.511048545
2070,77th 3-20-228-1,1,18.0,1,3.0,,4.239990261,,-4.6187797569999995
2071,Hollenbeck 3-20-260-1,1,17.0,2,9.0,-6.895348495,0.49392243700000005,,-2.647790154
2072,Hollenbeck 1-20-131-3,2,18.0,1,7.0,-2.742018378,0.620071699,-0.527354044,-0.941186065
2073,Hollenbeck 3-20-259-1,1,17.0,2,9.0,-5.326102301000001,-1.163153715,,-0.46478095
2074,Hollenbeck 1-20-256-1,1,21.0,1,7.0,,5.557133926000001,3.850491059,-1.093924548
2075,Hollenbeck 3-20-222-2,2,19.0,1,9.0,-2.807302964,-0.047176274000000004,,-0.91709062
2076,Hollenbeck 3-20-231-2,1,19.0,1,9.0,2.399936599,-0.23213877100000002,,8.28083931
2077,Devonshire-Topanga-11-100-2,2,19.0,1,4.0,0.7225127109999999,-0.989204964,-1.616707088,2.279439369
2078,Devonshire-Topanga-11-143-1,2,16.0,1,4.0,-0.267432431,-3.91319653,-1.7215482309999999,-2.362081958
2079,Devonshire-Topanga-11-123-1,2,17.0,1,4.0,1.748833205,1.223104452,-0.478601981,0.6712909459999999
2080,Hollenbeck 3-20-105-3,1,18.0,1,9.0,-1.997750973,2.633111668,,1.3732389390000002
2081,Southeast 2-20-293-2,1,18.0,1,20.0,,,,-2.4407960319999997
2082,Southeast 2-20-294-2,1,18.0,1,20.0,,-1.237332028,,1.213920313
2083,Newton 2-23-290-1,1,20.0,1,13.0,,-15.11534856,-2.851195133,-1.042777485
2084,Southeast 2-20-295-2,1,18.0,1,20.0,,,,-1.45661141
2085,Southwest 2-23-204-1,1,18.0,1,23.0,,-2.506558127,-2.0728521509999998,-2.612604481
2086,Hollenbeck 1-20-242-2,1,17.0,1,7.0,,4.277635136000001,,3.6878454389999997
2087,Hollenbeck 1-20-257-1,1,23.0,2,7.0,,-5.51574304,,4.270504463
2088,Mission-14-323-1,2,16.0,2,11.0,,-3.791287613,,-1.347737142
2089,77th 3-20-254-1,1,16.0,2,3.0,,2.997204547,2.8795319989999997,0.510264091
2090,Newton 1-23-308-1,1,15.0,2,12.0,,,,1.14352179
2091,Newton 1-23-309-1,1,14.0,2,12.0,2.818802051,-0.957878008,,0.565525255
2092,77th 3-20-139-3,1,17.0,2,3.0,,2.88785612,-6.790298855,-2.667041615
2093,Hollenbeck 3-20-257-1,1,22.0,1,9.0,2.611862218,0.205940696,,2.631344639
2094,77th 1-16-222-1,1,16.0,1,1.0,,-1.388075823,5.40420531,-0.769740607
2095,Rampart 1-12-491-3,1,17.0,1,17.0,3.709546108,0.6030183179999999,,8.975844169
2096,Mission-14-365-1,1,19.0,2,11.0,,0.665601295,,-2.956039882
2097,77th 3-20-234-2,1,17.0,2,3.0,,3.806229482,,-3.69734782
2098,Harbor-21-227-1,1,14.0,1,6.0,3.1902310000000003,3.6549062039999995,1.7594372999999999,-0.10209408699999999
2099,Harbor-21-224-1,1,21.0,1,6.0,-1.135662546,-3.1907110710000004,-0.169077774,-2.612604481
2100,Harbor-21-225-1,1,16.0,1,6.0,2.161269943,0.387163601,,-0.246181206
2101,Hollenbeck 1-20-239-2,1,16.0,1,7.0,,0.8507901990000001,2.9383507289999997,1.7484156240000002
2102,Southwest 2-23-125-2,1,18.0,1,23.0,,-1.266288562,-0.313698312,-2.3780433469999998
2103,Harbor-21-223-1,1,17.0,1,6.0,-1.9721324169999999,-0.16516518800000002,-1.2325689309999999,-0.012289785
2104,77th 3-20-310-1,1,17.0,2,3.0,,1.101009373,,-5.485774558999999
2105,Southwest 2-23-135-2,1,16.0,1,23.0,,-0.6753483779999999,0.038726798,-2.3780433469999998
2106,Southwest 2-23-219-1,1,15.0,1,23.0,,-0.793973028,-2.0728521509999998,-2.08904508
2107,Harbor-21-228-1,1,26.0,2,6.0,0.7476589020000001,2.431349703,,-2.3780433469999998
2108,Southwest 2-23-97-2,1,16.0,1,23.0,,-2.506558127,-2.0728521509999998,-2.612604481
2109,Harbor-21-237-1,1,20.0,1,6.0,1.502510223,-0.67904965,,-2.3780433469999998
2110,Southwest 2-23-225-1,1,17.0,1,23.0,,4.800874576,4.6346852,-1.800046812
2111,Southwest 1-15-398-2,1,24.0,2,22.0,2.746599053,1.8835567069999999,,1.205604763
2112,Hollenbeck 3-20-234-2,1,15.0,2,9.0,2.653679632,-0.001061837,,8.76050732
2113,Harbor-21-220-1,1,18.0,1,6.0,0.659008312,2.330633517,,-1.039487413
2114,Harbor-21-221-1,1,22.0,1,6.0,2.080183008,2.499545951,2.7281811719999998,-1.96091935
2115,Southwest 2-23-220-1,1,18.0,1,23.0,,4.800874576,4.6346852,-1.800046812
2116,Harbor-21-222-1,1,27.0,1,6.0,1.137109332,1.6250833340000002,,2.58766192
2117,Hollenbeck 1-20-105-4,1,23.0,1,7.0,-1.785795379,-3.0662890469999997,,1.11960784
2118,Harbor-21-230-1,1,23.0,2,6.0,-3.175538775,1.720860509,,-2.956039882
2119,Newton 2-23-276-1,2,17.0,2,13.0,,1.36783402,0.774168876,-2.667041615
2120,Newton 1-23-310-1,1,18.0,1,12.0,,3.673652055,,0.222089853
2121,Rampart 2-12-382-1,1,24.0,2,18.0,-8.583600888,4.425306958999999,0.7474278590000001,-2.956039882
2122,Newton 2-23-274-1,2,17.0,1,13.0,,3.526376804,-0.971796788,-1.62077402
2123,77th 1-16-219-1,1,17.0,1,1.0,,0.24017676300000002,5.647573771,-0.426305205
2124,Newton 1-23-307-1,1,17.0,2,12.0,,-2.152311061,0.622453383,0.437399525
2125,Harbor-21-226-1,1,18.0,1,6.0,1.826439975,3.0710249939999996,,-1.116466081
2126,Southwest 2-23-161-1,2,15.0,2,23.0,,-1.314563966,-1.732736087,-2.956039882
2127,Southwest 1-15-393-2,1,16.0,2,22.0,,1.4246421169999999,-0.37103118700000004,4.141527526
2128,Hollenbeck 3-20-263-1,1,18.0,1,9.0,-1.8337844559999998,2.301443869,,-0.090822364
2129,Hollenbeck 3-20-243-2,1,17.0,1,9.0,0.049536992,-1.614432321,,-2.432480481
2130,Hollenbeck 3-20-255-2,1,14.0,2,9.0,-6.850582532000001,0.245131574,,-3.5884735510000003
2131,Hollenbeck 3-20-236-2,1,18.0,1,9.0,1.617871875,-3.140753117,,1.1979589240000001
2132,Harbor-21-231-1,1,17.0,1,6.0,1.447101094,-2.529025454,-2.7104254360000004,-2.956039882
2133,Rampart 1-12-391-2,2,18.0,1,17.0,-0.298003354,-0.038860867,,-0.878614875
2134,77th 1-16-229-1,1,16.0,1,1.0,,0.259982984,5.856864198999999,-5.485774558999999
2135,Hollenbeck 3-20-247-2,1,16.0,2,9.0,-1.555059613,-1.13001884,,-2.08904508
2136,Rampart 2-12-383-1,1,18.0,1,18.0,,,,
2137,Hollenbeck 3-20-241-2,1,20.0,2,9.0,-2.3550231719999997,-1.17097643,,-5.485774558999999
2138,Hollenbeck 3-20-219-2,1,17.0,1,9.0,3.161031293,7.072850094,,6.9753706520000005
2139,Rampart 2-12-322-2,1,17.0,1,18.0,4.196623735,-3.4648024530000003,1.425172396,4.945796821
2140,77th 1-16-223-1,1,16.0,1,1.0,-0.845413201,-0.818358702,5.396868295,-3.623659225
2141,Southwest 1-15-337-2,3,19.0,1,22.0,-0.093991111,-0.356734585,,-3.9126574919999997
2142,NHSEA-0-337-4,2,22.0,2,8.0,-4.021896565,-1.2599240790000001,,-3.24503815
2143,Foothill-14-377-1,3,19.0,2,5.0,,-1.846274919,,3.926217854
2144,77th 1-16-241-1,1,16.0,1,1.0,0.974842793,-3.866466561,1.3490725890000002,3.184909916
2145,77th 3-20-298-1,1,18.0,1,3.0,,-2.1564609530000003,,5.630234575
2146,77th 1-16-230-1,1,17.0,1,1.0,1.2237136690000001,-0.246009338,1.267363683,-0.426305205
2147,Hollenbeck 2-20-187-2,2,20.0,2,8.0,-0.289722743,-0.783821282,,-2.956039882
2148,Hollenbeck 1-20-249-2,1,15.0,2,7.0,,-1.931853755,0.614751701,-0.391092355
2149,Valley-92-49-1,2,18.0,1,999.0,,3.39685687,,-2.667041615
2150,Southeast 2-20-311-2,1,22.0,1,20.0,,,,-1.800046812
2151,Newton 2-23-293-1,1,15.0,2,13.0,-2.975538313,-0.774716579,-0.7652360109999999,-3.1737884189999996
2152,Southwest 1-15-348-3,2,22.0,2,22.0,,1.038439181,,3.817343585
2153,Southwest 1-15-338-2,3,30.0,1,22.0,3.22940785,-0.00298763,,-3.823034685
2154,Hollenbeck 3-20-262-1,1,23.0,2,9.0,-2.399565505,-1.1832491490000001,,7.033976243
2155,77th 1-16-218-1,1,17.0,1,1.0,0.06959571,-0.23267743300000002,5.194914882,-2.612604481
2156,Southeast 2-20-309-1,1,17.0,1,20.0,,,,-0.769740607
2157,77th 1-16-242-1,1,17.0,1,1.0,,-1.494331479,,2.244226518
2158,77th 1-16-240-1,1,16.0,1,1.0,,4.435593945,,-1.026816096
2159,77th 1-16-238-1,1,17.0,1,1.0,1.583689827,2.6630520890000002,,-1.62077402
2160,Southeast 3-10-178-2,1,16.0,2,21.0,,7.1524402920000005,1.642678969,-1.640025481
2161,Rampart 1-12-602-1,1,20.0,2,17.0,,0.286804867,,-2.956039882
2162,Harbor-21-229-1,1,23.0,1,6.0,1.7573499080000001,-0.856822513,1.280551858,-1.800046812
2163,Foothill-14-485-1,1,17.0,1,5.0,,-1.0844022709999999,,-2.021936628
2164,Hollenbeck 2-20-158-3,2,23.0,2,8.0,2.4975637969999998,-1.364425231,,-0.680090623
2165,Southwest 1-15-397-2,1,16.0,2,22.0,,2.5852143069999998,-0.7022017740000001,1.849644054
2166,Southwest 1-15-387-2,1,21.0,1,22.0,-0.536302775,0.038292316,,-5.485774558999999
2167,BVCB-0-194-3,1,22.0,2,22.0,,0.741528359,,-2.2053506990000002
2168,Southwest 2-23-158-1,1,23.0,2,23.0,,-2.506558127,-2.0728521509999998,-2.612604481
2169,Hollenbeck 2-20-143-2,3,19.0,2,8.0,-2.836697027,0.31568551300000003,,-2.304354752
2170,Hollenbeck 3-20-233-2,1,17.0,2,9.0,0.6853104040000001,0.9342826959999999,,0.097254196
2171,Hollenbeck 3-20-267-1,1,17.0,2,9.0,2.4482753969999997,3.6030115289999998,,-5.485774558999999
2172,77th 1-16-224-1,1,17.0,1,1.0,,0.24830907600000002,0.897170224,-1.293300008
2173,Southwest 1-15-336-2,3,23.0,2,22.0,-0.8584733,0.33565501,,-2.323606213
2174,Hollenbeck 2-20-45-2,3,17.0,2,8.0,2.872819186,0.21595761600000002,,-0.121345549
2175,Newton 2-23-228-1,2,14.0,1,13.0,1.7960543919999998,1.6840598430000002,,6.113061613999999
2176,77th 2-13-1383-2,1,17.0,1,2.0,,2.152531447,,-0.19067837699999998
2177,Hollenbeck 3-20-268-1,1,16.0,2,9.0,-2.0609683469999998,-2.7418362610000004,,0.347776718
2178,77th 1-16-234-1,1,17.0,1,1.0,1.312364259,-4.037690479,,6.433438175
2179,Olympic-25-24-1,1,17.0,2,15.0,,,,-1.45661141
2180,77th 1-16-236-1,1,17.0,1,1.0,1.520021047,-3.1978236239999998,,2.494749041
2181,Foothill-14-378-1,3,18.0,1,5.0,,2.428093655,,-3.2994752839999997
2182,77th 1-16-235-1,1,16.0,1,1.0,,-0.436048146,,-1.62077402
2183,Hollenbeck 1-20-230-2,1,19.0,2,7.0,,2.686538397,-2.740652627,-4.329781489
2184,Hollenbeck 1-20-147-3,1,19.0,1,7.0,,-0.034950736,-2.6763474030000003,-2.08904508
2185,77th 2-13-1382-2,1,17.0,1,2.0,,-1.764450311,,0.073888632
2186,Hollenbeck 3-20-232-2,1,15.0,1,9.0,4.073534046,5.882480555,,7.070200434
2187,77th 2-13-1384-2,1,19.0,1,2.0,,,,1.4058644230000001
2188,Hollenbeck 3-20-160-3,1,18.0,1,9.0,3.1292327589999998,2.0609639,,6.548712253
2189,Foothill-14-380-1,3,19.0,1,5.0,-0.38222417700000005,0.407587625,,4.712971095
2190,Valley-92-42-1,2,19.0,1,999.0,3.770666994,0.159614149,,3.361743844
2191,Hollenbeck 1-20-2-3,1,18.0,1,7.0,,2.366930589,0.890197875,-0.175782683
2192,Hollenbeck 2-20-165-2,2,18.0,2,8.0,1.367077391,1.128193884,,0.5773123720000001
2193,Southwest 2-23-211-1,1,13.0,1,23.0,,-2.506558127,,-2.612604481
2194,Southwest 2-23-133-2,1,17.0,2,23.0,,-2.506558127,-1.755990929,-2.612604481
2195,Southwest 2-23-132-2,1,14.0,1,23.0,,-2.20280809,,-2.612604481
2196,77th 1-16-239-1,1,17.0,1,1.0,,,,-2.362081958
2197,Southwest 2-23-191-1,1,18.0,1,23.0,,-2.506558127,-2.0728521509999998,-2.612604481
2198,Harbor-21-235-1,1,22.0,1,6.0,4.352954886,-5.745159734,,3.285650129
2199,Harbor-21-233-1,1,18.0,1,6.0,-1.155189648,0.819328003,,-0.26107690100000003
2200,Newton 2-23-260-2,1,14.0,2,13.0,,-1.735616258,-2.3851060090000002,-3.0649141510000004
2201,Olympic-25-31-1,1,17.0,2,15.0,,,,-2.08904508
2202,Newton 2-23-261-2,1,24.0,2,13.0,,5.604742873999999,1.46783124,-0.636407904
2203,Newton 1-23-332-1,1,21.0,1,12.0,,-1.889320242,,1.486957192
2204,Harbor-21-236-1,1,22.0,1,6.0,-0.9927377690000001,-1.965527887,,-0.49667655200000005
2205,Harbor-21-232-1,1,17.0,1,6.0,1.59310538,3.278009594,,-2.304354752
2206,Southwest 1-15-334-2,3,21.0,1,22.0,,0.407317559,,5.859582919
2207,Harbor-21-234-1,1,23.0,1,6.0,0.9688147340000001,3.895258379,0.45457800299999995,-1.437359949
2208,77th 1-16-243-1,1,16.0,1,1.0,,-2.9256996539999998,,0.29248837699999997
2209,Hollenbeck 3-20-246-2,1,16.0,1,9.0,3.87397253,1.498219762,,-0.49996662299999994
2210,Foothill-14-389-1,3,16.0,1,5.0,-0.7428246209999999,0.504220094,,-3.353912418
2211,Olympic-25-18-1,1,18.0,1,15.0,,-5.104289604,,4.352174709
2212,77th 1-16-233-1,1,14.0,1,1.0,,4.252348768,,-2.956039882
2213,Hollenbeck 3-20-264-1,1,19.0,2,9.0,-7.712476603,-1.267208518,,-1.186837427
2214,Harbor-21-238-1,1,18.0,1,6.0,-0.031642613,0.04163575,0.764102209,-1.800046812
2215,Harbor-21-242-1,1,23.0,1,6.0,0.9506079140000001,1.7528899980000001,,-2.956039882
2216,77th 1-16-237-1,1,16.0,1,1.0,1.1824995809999999,0.436409334,3.259427458,-4.802193828
2217,Newton 2-23-69-2,2,20.0,1,13.0,-2.410832956,-1.429258695,,2.411372478
2218,Olympic-25-12-1,1,14.0,2,15.0,,-6.32108278,,5.148770989
2219,Southwest 2-23-90-2,2,18.0,2,23.0,,-1.314563966,-1.732736087,-2.956039882
2220,Newton 2-23-309-1,1,15.0,2,13.0,,4.376668927,-3.0848615930000003,-1.854483946
2221,Hollenbeck 3-20-275-1,1,24.0,2,9.0,-1.4703998440000001,-2.354928319,,-1.62077402
2222,77th 3-20-334-1,1,17.0,2,3.0,,-0.569516348,-1.2945091690000001,-2.249917618
2223,Foothill-14-450-1,1,16.0,1,5.0,,,,-0.878614875
2224,Newton 2-23-310-1,1,18.0,2,13.0,,1.927592177,-3.0848615930000003,-3.24503815
2225,77th 3-20-140-2,1,18.0,2,3.0,,,,1.566709783
2226,NHSEA-0-117-4,1,21.0,2,8.0,-7.130003372000001,0.649884353,,-2.272459151
2227,77th 1-16-245-1,1,16.0,1,1.0,-0.02222706,-2.538774165,,1.557355715
2228,Hollenbeck 2-20-71-3,2,17.0,2,8.0,-3.555042036,-10.44444886,1.985766745,-2.956039882
2229,Southwest 2-23-241-1,1,23.0,2,23.0,,1.77543381,2.083758144,0.487174171
2230,Hollenbeck 3-20-276-1,1,14.0,1,9.0,4.184660288,-0.694876701,,4.785260096
2231,Southwest 2-23-213-1,1,16.0,2,23.0,,0.260698275,-1.5149874540000001,-2.667041615
2232,Hollenbeck 1-20-199-3,2,17.0,2,7.0,,-1.220753791,-1.2325689309999999,-1.800046812
2233,Olympic-25-25-1,1,15.0,1,15.0,,-5.233096517,,0.776172438
2234,Olympic-25-15-1,1,21.0,1,15.0,,,,3.809391025
2235,Southwest 2-23-222-1,1,16.0,1,23.0,,-3.847147692,-1.165169389,-2.667041615
2236,Southwest 2-23-231-1,1,19.0,1,23.0,,0.62707419,-0.163226615,-0.42612371
2237,Rampart 1-12-570-2,1,15.0,1,17.0,3.3735602389999997,-5.15354281,,4.623475428
2238,Southwest 2-23-230-1,1,18.0,2,23.0,,2.2832187459999997,-1.8333345319999999,-2.956039882
2239,Southwest 2-23-232-1,1,22.0,1,23.0,,-2.750681026,0.32114532100000004,-2.08904508
2240,Foothill-14-349-3,1,18.0,1,5.0,,,,-4.329781489
2241,Southwest 1-15-304-3,4,18.0,2,22.0,,,,-3.931908953
2242,Foothill-14-350-3,1,18.0,1,5.0,,,,-4.112032952
2243,Hollenbeck 1-20-228-2,1,33.0,1,7.0,-1.4434017559999999,-0.685319302,,-3.408349552
2244,Hollenbeck 3-20-229-2,1,13.0,1,9.0,4.326488413,-0.748380328,,4.048614647
2245,Hollenbeck 1-20-226-2,1,15.0,1,7.0,3.9300059430000003,0.6428833070000001,,1.538104254
2246,Harbor-21-246-1,1,18.0,1,6.0,-1.530917404,-2.412633329,0.239436415,-1.113176009
2247,Harbor-21-245-1,1,19.0,1,6.0,1.179859017,-1.210964672,-0.37836820200000004,0.167652719
2248,Hollenbeck 3-20-245-2,1,19.0,2,9.0,-3.615395215,-0.522303999,,-3.0649141510000004
2249,77th 1-16-232-1,1,16.0,1,1.0,,,2.965456412,-3.353912418
2250,BVCB-0-235-3,2,21.0,1,22.0,,0.786534957,,6.624652402000001
2251,Harbor-21-249-1,1,13.0,1,6.0,1.176471522,1.082714798,,1.624436989
2252,Hollenbeck 1-20-85-3,1,18.0,1,7.0,,3.2707255410000005,0.130379765,1.51887997
2253,Foothill-14-490-1,1,33.0,1,5.0,,,,-4.112032952
2254,Hollenbeck 1-20-356-3,1,22.0,1,7.0,3.737826187,-1.123071237,2.138968094,0.57664266
2255,Harbor-21-241-1,1,26.0,2,6.0,-2.266372582,2.3722208190000003,,-5.485774558999999
2256,Hollenbeck 1-20-255-2,1,20.0,2,7.0,,6.377868846,2.0295467780000003,-5.485774558999999
2257,Rampart 1-12-531-2,2,18.0,2,17.0,-3.8964826130000003,-9.52112886,,0.097254196
2258,Foothill-14-493-1,1,17.0,2,5.0,,-2.396440993,-0.546243582,2.061663655
2259,Hollenbeck 1-20-186-2,2,17.0,1,7.0,,0.190808935,,-2.604107435
2260,Northeast-25-1-1,1,22.0,2,14.0,1.4032164669999998,-4.58228598,,3.7117593889999996
2261,Hollenbeck 3-20-205-3,1,18.0,1,9.0,-0.526191226,2.4325834509999997,,-1.4054643480000002
2262,Hollenbeck 3-20-265-1,1,22.0,1,9.0,1.6626378380000002,-2.8801902619999997,,-0.7730306790000001
2263,Hollenbeck 3-20-3-4,1,20.0,2,9.0,-5.8165674229999995,3.848566758,,-2.667041615
2264,Foothill-14-479-1,1,15.0,1,5.0,,4.009827584,-1.148252979,-2.962620026
2265,Southwest 1-15-377-2,2,23.0,1,22.0,,-0.330272811,,-2.667041615
2266,Valley-92-52-1,2,18.0,1,999.0,,0.09301920300000001,,-4.329781489
2267,Southwest 1-15-402-2,1,22.0,2,22.0,,1.289293706,,-4.564342622
2268,Hollenbeck 3-20-277-1,1,23.0,2,9.0,,-0.105082879,,-3.2994752839999997
2269,Newton 1-17-301-2,1,17.0,2,,,-1.522874876,,2.713348785
2270,Southwest 1-15-352-2,3,34.0,2,22.0,,5.880564864,-1.23842009,-2.127520825
2271,Mission-14-326-1,2,19.0,1,11.0,,1.324326514,3.7789986160000004,-4.040783222
2272,Foothill-14-437-1,2,18.0,2,5.0,,0.543715075,,-4.040783222
2273,Olympic-25-16-1,1,24.0,1,15.0,,-5.878907046,,2.454873702
2274,Hollenbeck 1-20-236-2,1,16.0,1,7.0,,-2.186240754,1.842267396,1.1093746340000001
2275,Northeast-25-2-1,1,18.0,2,14.0,1.748997586,-2.0078115380000003,3.152613188,2.854118655
2276,Harbor-21-239-1,1,23.0,2,6.0,-0.202700419,0.055450217999999996,0.447605653,-4.907778024
2277,Olympic-25-20-1,1,17.0,1,15.0,,-6.196484337,,7.061545167999999
2278,NHSEA-0-244-3,1,18.0,1,8.0,,-0.9200864240000001,,-2.3780433469999998
2279,Hollenbeck 1-20-215-2,2,17.0,1,7.0,5.400654379,2.166777786,-2.084404674,0.000200037
2280,Olympic-25-9-1,1,18.0,1,15.0,,-5.207413964,,0.854523522
2281,Hollenbeck 2-20-149-2,3,16.0,1,8.0,,-1.249588284,1.196600573,1.8144312040000001
2282,Hollenbeck 2-20-169-2,2,16.0,1,8.0,,0.188032022,,-0.696052012
2283,Southeast 2-20-316-1,1,17.0,1,20.0,,,,-0.426305205
2284,Southeast 2-20-312-1,1,17.0,2,20.0,,,,-1.45661141
2285,Northeast-25-3-1,1,21.0,1,14.0,1.343631178,0.438557543,,-4.275344355
2286,Mission-14-342-1,2,15.0,2,11.0,0.09721808400000001,0.390611556,,7.406017174
2287,Hollenbeck 2-20-31-3,2,18.0,1,8.0,,-1.487185531,,-2.888931431
2288,Harbor-21-247-1,1,25.0,1,6.0,-0.61054301,2.979875924,-0.923044724,-1.116466081
2289,Hollenbeck 2-20-190-3,1,15.0,2,8.0,-1.561087671,-3.592166522,,-2.724768821
2290,Harbor-21-250-1,1,24.0,1,6.0,1.162972478,3.338978483,-0.222045345,-1.980170811
2291,Northeast-25-7-1,1,19.0,2,14.0,-1.1617493220000001,-6.243781003,,6.757622116
2292,Hollenbeck 2-20-214-2,1,16.0,2,8.0,2.3182253790000003,1.24039491,,0.062068522
2293,Olympic-25-23-1,1,19.0,1,15.0,,,,0.260928588
2294,Southwest 2-23-93-2,1,18.0,1,23.0,-3.674795165,4.781521024,-0.201912011,-2.7214787489999996
2295,Hollenbeck 3-20-228-2,1,18.0,1,9.0,0.270692824,-1.445665411,,-0.391092355
2296,Harbor-21-253-1,1,16.0,2,6.0,0.088899182,-1.3670556440000001,,-2.956039882
2297,Hollenbeck 1-20-184-2,2,17.0,2,7.0,,-0.087143513,1.328547398,1.772692564
2298,Hollenbeck 2-20-148-2,3,18.0,1,8.0,,-5.4801355329999994,1.62873427,-2.775915883
2299,Newton 1-17-254-2,1,25.0,2,12.0,3.3023278030000003,2.113031742,,-3.5884735510000003
2300,BHSEA-2-107-4,1,19.0,1,9.0,,-0.9532041640000001,,-1.225340349
2301,Newton 1-17-260-2,1,16.0,1,12.0,,1.701965679,0.325360828,-4.7989037560000005
2302,Hollenbeck 1-20-76-3,2,18.0,1,8.0,,-5.227483219,,1.596012955
2303,BVCB-0-76-4,1,23.0,1,22.0,,1.5019099230000001,,-1.254797086
2304,NHSEA-0-357-3,1,18.0,1,8.0,3.738172463,3.958615238,,-2.8847901510000002
2305,Hollenbeck 2-20-229-1,1,23.0,1,8.0,,1.5640274719999998,,-4.103535906
2306,Southwest 2-23-143-2,2,17.0,1,23.0,,1.1757154459999999,-1.457654579,1.761059765
2307,Hollenbeck 2-20-139-2,3,16.0,1,8.0,,-3.2427356,,-4.85334089
2308,Hollenbeck 2-20-131-2,3,14.0,1,8.0,,-1.893684515,,-2.667041615
2309,Hollenbeck 1-20-374-1,1,24.0,1,7.0,6.2252534729999995,-8.673238263,,7.1121749229999995
2310,Newton 2-23-315-1,1,19.0,1,13.0,,1.083881777,,-2.127520825
2311,Southwest 1-15-375-2,2,17.0,1,22.0,,2.467233225,,8.713013319
2312,Newton 1-17-199-2,1,17.0,1,12.0,,-3.718815923,,6.468623847999999
2313,Southwest 1-15-347-2,3,16.0,1,22.0,,1.224343376,,1.47102298
2314,Newton 2-23-251-1,2,18.0,2,13.0,,-3.2598322939999997,,2.395744988
2315,Southwest 1-15-346-2,3,21.0,1,22.0,,1.788050397,,3.6892178560000004
2316,Hollenbeck 2-20-161-2,3,26.0,1,8.0,,-0.422954145,,-2.956039882
2317,Hollenbeck 2-20-202-2,2,18.0,1,8.0,,-1.4666258540000001,2.6288265230000003,0.870484912
